X [s],Avanti sensor 5: EMG 5 [V],X [s],Avanti sensor 5: ACC.X 5 [g],X [s],Avanti sensor 5: ACC.Y 5 [g],X [s],Avanti sensor 5: ACC.Z 5 [g],X [s],Avanti sensor 6: EMG 6 [V],X [s],Avanti sensor 6: ACC.X 6 [g],X [s],Avanti sensor 6: ACC.Y 6 [g],X [s],Avanti sensor 6: ACC.Z 6 [g],X [s],Avanti sensor 7: EMG 7 [V],X [s],Avanti sensor 7: ACC.X 7 [g],X [s],Avanti sensor 7: ACC.Y 7 [g],X [s],Avanti sensor 7: ACC.Z 7 [g],X [s],Avanti sensor 8: EMG 8 [V],X [s],Avanti sensor 8: ACC.X 8 [g],X [s],Avanti sensor 8: ACC.Y 8 [g],X [s],Avanti sensor 8: ACC.Z 8 [g]
31.67359615,1.67849E-07,0,0,0,0,0,0,31.67359615,-2.29953E-05,0,0,0,0,0,0,31.67359615,1.67849E-06,0,0,0,0,0,0,31.67359615,-1.25887E-05,0,0,0,0,0,0
31.67411538,1.84634E-06,0,0,0,0,0,0,31.67411538,-2.40024E-05,0,0,0,0,0,0,31.67411538,-3.86053E-06,0,0,0,0,0,0,31.67411538,-1.96384E-05,0,0,0,0,0,0
31.67463462,8.39246E-07,0,0,0,0,0,0,31.67463462,-2.26596E-05,0,0,0,0,0,0,31.67463462,-5.03548E-07,0,0,0,0,0,0,31.67463462,-2.83665E-05,0,0,0,0,0,0
31.67515385,1.67849E-07,0,0,0,0,0,0,31.67515385,-2.26596E-05,0,0,0,0,0,0,31.67515385,3.52483E-06,0,0,0,0,0,0,31.67515385,-2.68559E-05,0,0,0,0,0,0
31.67567308,-2.18204E-06,0,0,0,0,0,0,31.67567308,-1.91348E-05,0,0,0,0,0,0,31.67567308,6.54612E-06,0,0,0,0,0,0,31.67567308,-7.04967E-06,0,0,0,0,0,0
31.67619231,-8.39246E-07,0,0,0,0,0,0,31.67619231,-1.7792E-05,0,0,0,0,0,0,31.67619231,7.04967E-06,0,0,0,0,0,0,31.67619231,2.03098E-05,0,0,0,0,0,0
31.67671154,1.0071E-06,0,0,0,0,0,0,31.67671154,-2.09812E-05,0,0,0,0,0,0,31.67671154,4.53193E-06,0,0,0,0,0,0,31.67671154,3.27306E-05,0,0,0,0,0,0
31.67723077,-8.39246E-07,0,0,0,0,0,0,31.67723077,-2.75273E-05,0,0,0,0,0,0,31.67723077,-1.67849E-06,0,0,0,0,0,0,31.67723077,2.70237E-05,0,0,0,0,0,0
31.67775,-3.86053E-06,0,0,0,0,0,0,31.67775,-3.27306E-05,0,0,0,0,0,0,31.67775,-8.89601E-06,0,0,0,0,0,0,31.67775,2.16526E-05,0,0,0,0,0,0
31.67826923,-6.54612E-06,0,0,0,0,0,0,31.67826923,-3.54162E-05,0,0,0,0,0,0,31.67826923,-1.2253E-05,0,0,0,0,0,0,31.67826923,2.1149E-05,0,0,0,0,0,0
31.67878846,-6.54612E-06,0,0,0,0,0,0,31.67878846,-4.04517E-05,0,0,0,0,0,0,31.67878846,-9.06386E-06,0,0,0,0,0,0,31.67878846,2.50095E-05,0,0,0,0,0,0
31.67930769,-7.55322E-06,0,0,0,0,0,0,31.67930769,-4.86763E-05,0,0,0,0,0,0,31.67930769,-6.21042E-06,0,0,0,0,0,0,31.67930769,1.8967E-05,0,0,0,0,0,0
31.67982692,-1.12459E-05,0,0,0,0,0,0,31.67982692,-5.72366E-05,0,0,0,0,0,0,31.67982692,-2.01419E-06,0,0,0,0,0,0,31.67982692,-1.67849E-06,0,0,0,0,0,0
31.68034615,-1.561E-05,0,0,0,0,0,0,31.68034615,-6.22721E-05,0,0,0,0,0,0,31.68034615,1.67849E-07,0,0,0,0,0,0,31.68034615,-1.67849E-05,0,0,0,0,0,0
31.68086538,-2.04776E-05,0,0,0,0,0,0,31.68086538,-5.95865E-05,0,0,0,0,0,0,31.68086538,-1.51064E-06,0,0,0,0,0,0,31.68086538,-1.69528E-05,0,0,0,0,0,0
31.68138462,-2.21561E-05,0,0,0,0,0,0,31.68138462,-5.06905E-05,0,0,0,0,0,0,31.68138462,-1.0071E-06,0,0,0,0,0,0,31.68138462,-1.42672E-05,0,0,0,0,0,0
31.68190385,-1.96384E-05,0,0,0,0,0,0,31.68190385,-3.97803E-05,0,0,0,0,0,0,31.68190385,8.39246E-07,0,0,0,0,0,0,31.68190385,-1.02388E-05,0,0,0,0,0,0
31.68242308,-1.69528E-05,0,0,0,0,0,0,31.68242308,-3.05486E-05,0,0,0,0,0,0,31.68242308,1.84634E-06,0,0,0,0,0,0,31.68242308,-2.85344E-06,0,0,0,0,0,0
31.68294231,-2.14847E-05,0,0,0,0,0,0,31.68294231,-2.63523E-05,0,0,0,0,0,0,31.68294231,2.85344E-06,0,0,0,0,0,0,31.68294231,4.86763E-06,0,0,0,0,0,0
31.68346154,-3.03807E-05,0,0,0,0,0,0,31.68346154,-2.50095E-05,0,0,0,0,0,0,31.68346154,1.84634E-06,0,0,0,0,0,0,31.68346154,6.88182E-06,0,0,0,0,0,0
31.68398077,-3.25628E-05,0,0,0,0,0,0,31.68398077,-2.29953E-05,0,0,0,0,0,0,31.68398077,-2.18204E-06,0,0,0,0,0,0,31.68398077,2.34989E-06,0,0,0,0,0,0
31.6845,-2.60166E-05,0,0,0,0,0,0,31.6845,-2.08133E-05,0,0,0,0,0,0,31.6845,-3.86053E-06,0,0,0,0,0,0,31.6845,-1.04067E-05,0,0,0,0,0,0
31.68501923,-2.08133E-05,0,0,0,0,0,0,31.68501923,-1.84634E-05,0,0,0,0,0,0,31.68501923,-2.01419E-06,0,0,0,0,0,0,31.68501923,-2.13169E-05,0,0,0,0,0,0
31.68553846,-1.79599E-05,0,0,0,0,0,0,31.68553846,-1.71206E-05,0,0,0,0,0,0,31.68553846,-1.67849E-07,0,0,0,0,0,0,31.68553846,-2.13169E-05,0,0,0,0,0,0
31.68605769,-1.17494E-05,0,0,0,0,0,0,31.68605769,-1.62814E-05,0,0,0,0,0,0,31.68605769,1.17494E-06,0,0,0,0,0,0,31.68605769,-1.25887E-05,0,0,0,0,0,0
31.68657692,-4.19623E-06,0,0,0,0,0,0,31.68657692,-1.79599E-05,0,0,0,0,0,0,31.68657692,-1.34279E-06,0,0,0,0,0,0,31.68657692,-7.55322E-06,0,0,0,0,0,0
31.68709615,-6.71397E-07,0,0,0,0,0,0,31.68709615,-2.09812E-05,0,0,0,0,0,0,31.68709615,-3.86053E-06,0,0,0,0,0,0,31.68709615,-7.72107E-06,0,0,0,0,0,0
31.68761538,-1.0071E-06,0,0,0,0,0,0,31.68761538,-2.43381E-05,0,0,0,0,0,0,31.68761538,-1.51064E-06,0,0,0,0,0,0,31.68761538,-1.2253E-05,0,0,0,0,0,0
31.68813462,-3.35698E-07,0,0,0,0,0,0,31.68813462,-2.80308E-05,0,0,0,0,0,0,31.68813462,1.0071E-06,0,0,0,0,0,0,31.68813462,-1.72885E-05,0,0,0,0,0,0
31.68865385,2.34989E-06,0,0,0,0,0,0,31.68865385,-3.10521E-05,0,0,0,0,0,0,31.68865385,2.51774E-06,0,0,0,0,0,0,31.68865385,-1.76242E-05,0,0,0,0,0,0
31.68917308,1.51064E-06,0,0,0,0,0,0,31.68917308,-2.85344E-05,0,0,0,0,0,0,31.68917308,-1.67849E-07,0,0,0,0,0,0,31.68917308,-1.76242E-05,0,0,0,0,0,0
31.68969231,-2.18204E-06,0,0,0,0,0,0,31.68969231,-2.09812E-05,0,0,0,0,0,0,31.68969231,-3.52483E-06,0,0,0,0,0,0,31.68969231,-1.8967E-05,0,0,0,0,0,0
31.69021154,-6.37827E-06,0,0,0,0,0,0,31.69021154,-1.69528E-05,0,0,0,0,0,0,31.69021154,-3.02129E-06,0,0,0,0,0,0,31.69021154,-1.76242E-05,0,0,0,0,0,0
31.69073077,-1.25887E-05,0,0,0,0,0,0,31.69073077,-1.96384E-05,0,0,0,0,0,0,31.69073077,-2.34989E-06,0,0,0,0,0,0,31.69073077,-2.13169E-05,0,0,0,0,0,0
31.69125,-1.8967E-05,0,0,0,0,0,0,31.69125,-2.29953E-05,0,0,0,0,0,0,31.69125,-3.86053E-06,0,0,0,0,0,0,31.69125,-2.56809E-05,0,0,0,0,0,0
31.69176923,-1.98062E-05,0,0,0,0,0,0,31.69176923,-2.38346E-05,0,0,0,0,0,0,31.69176923,-8.56031E-06,0,0,0,0,0,0,31.69176923,-2.23239E-05,0,0,0,0,0,0
31.69228846,-1.66171E-05,0,0,0,0,0,0,31.69228846,-1.96384E-05,0,0,0,0,0,0,31.69228846,-1.2253E-05,0,0,0,0,0,0,31.69228846,-1.8967E-05,0,0,0,0,0,0
31.69280769,-1.24208E-05,0,0,0,0,0,0,31.69280769,-1.49386E-05,0,0,0,0,0,0,31.69280769,-1.10781E-05,0,0,0,0,0,0,31.69280769,-2.34989E-05,0,0,0,0,0,0
31.69332692,-1.4435E-05,0,0,0,0,0,0,31.69332692,-1.2253E-05,0,0,0,0,0,0,31.69332692,-3.02129E-06,0,0,0,0,0,0,31.69332692,-3.03807E-05,0,0,0,0,0,0
31.69384615,-2.03098E-05,0,0,0,0,0,0,31.69384615,-1.35958E-05,0,0,0,0,0,0,31.69384615,2.01419E-06,0,0,0,0,0,0,31.69384615,-3.57519E-05,0,0,0,0,0,0
31.69436538,-1.99741E-05,0,0,0,0,0,0,31.69436538,-1.76242E-05,0,0,0,0,0,0,31.69436538,-1.17494E-06,0,0,0,0,0,0,31.69436538,-3.50805E-05,0,0,0,0,0,0
31.69488462,-1.27565E-05,0,0,0,0,0,0,31.69488462,-2.23239E-05,0,0,0,0,0,0,31.69488462,-1.84634E-06,0,0,0,0,0,0,31.69488462,-3.05486E-05,0,0,0,0,0,0
31.69540385,-4.86763E-06,0,0,0,0,0,0,31.69540385,-2.50095E-05,0,0,0,0,0,0,31.69540385,3.52483E-06,0,0,0,0,0,0,31.69540385,-2.6688E-05,0,0,0,0,0,0
31.69592308,-3.18914E-06,0,0,0,0,0,0,31.69592308,-2.98772E-05,0,0,0,0,0,0,31.69592308,4.69978E-06,0,0,0,0,0,0,31.69592308,-2.09812E-05,0,0,0,0,0,0
31.69644231,-9.9031E-06,0,0,0,0,0,0,31.69644231,-4.39765E-05,0,0,0,0,0,0,31.69644231,-1.84634E-06,0,0,0,0,0,0,31.69644231,-1.49386E-05,0,0,0,0,0,0
31.69696154,-1.49386E-05,0,0,0,0,0,0,31.69696154,-5.47189E-05,0,0,0,0,0,0,31.69696154,-4.36408E-06,0,0,0,0,0,0,31.69696154,-1.42672E-05,0,0,0,0,0,0
31.69748077,-1.76242E-05,0,0,0,0,0,0,31.69748077,-5.69009E-05,0,0,0,0,0,0,31.69748077,1.17494E-06,0,0,0,0,0,0,31.69748077,-2.08133E-05,0,0,0,0,0,0
31.698,-1.76242E-05,0,0,0,0,0,0,31.698,-5.25368E-05,0,0,0,0,0,0,31.698,3.69268E-06,0,0,0,0,0,0,31.698,-1.46029E-05,0,0,0,0,0,0
31.69851923,-1.62814E-05,0,0,0,0,0,0,31.69851923,-4.63264E-05,0,0,0,0,0,0,31.69851923,-5.03548E-07,0,0,0,0,0,0,31.69851923,5.87472E-06,0,0,0,0,0,0
31.69903846,-1.52743E-05,0,0,0,0,0,0,31.69903846,-4.0116E-05,0,0,0,0,0,0,31.69903846,-2.18204E-06,0,0,0,0,0,0,31.69903846,2.3331E-05,0,0,0,0,0,0
31.69955769,-1.46029E-05,0,0,0,0,0,0,31.69955769,-3.25628E-05,0,0,0,0,0,0,31.69955769,1.84634E-06,0,0,0,0,0,0,31.69955769,2.93736E-05,0,0,0,0,0,0
31.70007692,-1.05745E-05,0,0,0,0,0,0,31.70007692,-2.34989E-05,0,0,0,0,0,0,31.70007692,5.20333E-06,0,0,0,0,0,0,31.70007692,2.87022E-05,0,0,0,0,0,0
31.70059615,-6.71397E-06,0,0,0,0,0,0,31.70059615,-1.561E-05,0,0,0,0,0,0,31.70059615,-1.84634E-06,0,0,0,0,0,0,31.70059615,2.76951E-05,0,0,0,0,0,0
31.70111538,-1.04067E-05,0,0,0,0,0,0,31.70111538,-1.2253E-05,0,0,0,0,0,0,31.70111538,-1.09102E-05,0,0,0,0,0,0,31.70111538,2.7863E-05,0,0,0,0,0,0
31.70163462,-1.4435E-05,0,0,0,0,0,0,31.70163462,-1.30922E-05,0,0,0,0,0,0,31.70163462,-1.27565E-05,0,0,0,0,0,0,31.70163462,2.3331E-05,0,0,0,0,0,0
31.70215385,-1.09102E-05,0,0,0,0,0,0,31.70215385,-1.52743E-05,0,0,0,0,0,0,31.70215385,-1.2253E-05,0,0,0,0,0,0,31.70215385,1.19173E-05,0,0,0,0,0,0
31.70267308,-5.20333E-06,0,0,0,0,0,0,31.70267308,-1.79599E-05,0,0,0,0,0,0,31.70267308,-9.73526E-06,0,0,0,0,0,0,31.70267308,-1.17494E-06,0,0,0,0,0,0
31.70319231,-6.71397E-07,0,0,0,0,0,0,31.70319231,-1.79599E-05,0,0,0,0,0,0,31.70319231,-5.03548E-07,0,0,0,0,0,0,31.70319231,-6.88182E-06,0,0,0,0,0,0
31.70371154,-1.51064E-06,0,0,0,0,0,0,31.70371154,-1.99741E-05,0,0,0,0,0,0,31.70371154,8.05676E-06,0,0,0,0,0,0,31.70371154,-6.37827E-06,0,0,0,0,0,0
31.70423077,-1.67849E-06,0,0,0,0,0,0,31.70423077,-2.7863E-05,0,0,0,0,0,0,31.70423077,8.72816E-06,0,0,0,0,0,0,31.70423077,-6.88182E-06,0,0,0,0,0,0
31.70475,-3.35698E-07,0,0,0,0,0,0,31.70475,-3.94446E-05,0,0,0,0,0,0,31.70475,2.18204E-06,0,0,0,0,0,0,31.70475,-7.72107E-06,0,0,0,0,0,0
31.70526923,-8.39246E-07,0,0,0,0,0,0,31.70526923,-4.68299E-05,0,0,0,0,0,0,31.70526923,-3.52483E-06,0,0,0,0,0,0,31.70526923,-7.38537E-06,0,0,0,0,0,0
31.70578846,5.03548E-07,0,0,0,0,0,0,31.70578846,-5.00191E-05,0,0,0,0,0,0,31.70578846,-1.24208E-05,0,0,0,0,0,0,31.70578846,-1.05745E-05,0,0,0,0,0,0
31.70630769,5.70687E-06,0,0,0,0,0,0,31.70630769,-5.05226E-05,0,0,0,0,0,0,31.70630769,-1.8967E-05,0,0,0,0,0,0,31.70630769,-1.17494E-05,0,0,0,0,0,0
31.70682692,6.21042E-06,0,0,0,0,0,0,31.70682692,-4.95155E-05,0,0,0,0,0,0,31.70682692,-1.59457E-05,0,0,0,0,0,0,31.70682692,-9.23171E-06,0,0,0,0,0,0
31.70734615,1.17494E-06,0,0,0,0,0,0,31.70734615,-4.68299E-05,0,0,0,0,0,0,31.70734615,-1.10781E-05,0,0,0,0,0,0,31.70734615,-8.56031E-06,0,0,0,0,0,0
31.70786538,-8.39246E-07,0,0,0,0,0,0,31.70786538,-4.31373E-05,0,0,0,0,0,0,31.70786538,-1.17494E-05,0,0,0,0,0,0,31.70786538,-1.09102E-05,0,0,0,0,0,0
31.70838462,2.51774E-06,0,0,0,0,0,0,31.70838462,-4.17945E-05,0,0,0,0,0,0,31.70838462,-1.09102E-05,0,0,0,0,0,0,31.70838462,-1.76242E-05,0,0,0,0,0,0
31.70890385,7.55322E-06,0,0,0,0,0,0,31.70890385,-3.6759E-05,0,0,0,0,0,0,31.70890385,-6.54612E-06,0,0,0,0,0,0,31.70890385,-2.28275E-05,0,0,0,0,0,0
31.70942308,1.10781E-05,0,0,0,0,0,0,31.70942308,-3.122E-05,0,0,0,0,0,0,31.70942308,-2.85344E-06,0,0,0,0,0,0,31.70942308,-2.36667E-05,0,0,0,0,0,0
31.70994231,3.69268E-06,0,0,0,0,0,0,31.70994231,-3.3402E-05,0,0,0,0,0,0,31.70994231,-2.01419E-06,0,0,0,0,0,0,31.70994231,-2.40024E-05,0,0,0,0,0,0
31.71046154,-5.87472E-06,0,0,0,0,0,0,31.71046154,-3.69268E-05,0,0,0,0,0,0,31.71046154,-2.18204E-06,0,0,0,0,0,0,31.71046154,-2.31632E-05,0,0,0,0,0,0
31.71098077,-2.85344E-06,0,0,0,0,0,0,31.71098077,-3.57519E-05,0,0,0,0,0,0,31.71098077,-5.03548E-07,0,0,0,0,0,0,31.71098077,-2.09812E-05,0,0,0,0,0,0
31.7115,3.52483E-06,0,0,0,0,0,0,31.7115,-3.44091E-05,0,0,0,0,0,0,31.7115,2.34989E-06,0,0,0,0,0,0,31.7115,-2.16526E-05,0,0,0,0,0,0
31.71201923,5.20333E-06,0,0,0,0,0,0,31.71201923,-3.25628E-05,0,0,0,0,0,0,31.71201923,7.21752E-06,0,0,0,0,0,0,31.71201923,-2.43381E-05,0,0,0,0,0,0
31.71253846,5.37118E-06,0,0,0,0,0,0,31.71253846,-2.93736E-05,0,0,0,0,0,0,31.71253846,8.22461E-06,0,0,0,0,0,0,31.71253846,-2.71916E-05,0,0,0,0,0,0
31.71305769,8.56031E-06,0,0,0,0,0,0,31.71305769,-2.63523E-05,0,0,0,0,0,0,31.71305769,8.22461E-06,0,0,0,0,0,0,31.71305769,-2.76951E-05,0,0,0,0,0,0
31.71357692,1.17494E-05,0,0,0,0,0,0,31.71357692,-2.26596E-05,0,0,0,0,0,0,31.71357692,9.73526E-06,0,0,0,0,0,0,31.71357692,-2.87022E-05,0,0,0,0,0,0
31.71409615,1.24208E-05,0,0,0,0,0,0,31.71409615,-2.06455E-05,0,0,0,0,0,0,31.71409615,1.02388E-05,0,0,0,0,0,0,31.71409615,-2.97093E-05,0,0,0,0,0,0
31.71461538,9.9031E-06,0,0,0,0,0,0,31.71461538,-1.93027E-05,0,0,0,0,0,0,31.71461538,3.69268E-06,0,0,0,0,0,0,31.71461538,-2.83665E-05,0,0,0,0,0,0
31.71513462,3.52483E-06,0,0,0,0,0,0,31.71513462,-2.06455E-05,0,0,0,0,0,0,31.71513462,-4.19623E-06,0,0,0,0,0,0,31.71513462,-2.34989E-05,0,0,0,0,0,0
31.71565385,-1.51064E-06,0,0,0,0,0,0,31.71565385,-2.70237E-05,0,0,0,0,0,0,31.71565385,-8.89601E-06,0,0,0,0,0,0,31.71565385,-1.86313E-05,0,0,0,0,0,0
31.71617308,-6.21042E-06,0,0,0,0,0,0,31.71617308,-3.10521E-05,0,0,0,0,0,0,31.71617308,-1.12459E-05,0,0,0,0,0,0,31.71617308,-1.62814E-05,0,0,0,0,0,0
31.71669231,-8.56031E-06,0,0,0,0,0,0,31.71669231,-2.83665E-05,0,0,0,0,0,0,31.71669231,-6.88182E-06,0,0,0,0,0,0,31.71669231,-7.88891E-06,0,0,0,0,0,0
31.71721154,-9.56741E-06,0,0,0,0,0,0,31.71721154,-2.6688E-05,0,0,0,0,0,0,31.71721154,-2.85344E-06,0,0,0,0,0,0,31.71721154,6.21042E-06,0,0,0,0,0,0
31.71773077,-1.09102E-05,0,0,0,0,0,0,31.71773077,-2.87022E-05,0,0,0,0,0,0,31.71773077,8.39246E-07,0,0,0,0,0,0,31.71773077,1.25887E-05,0,0,0,0,0,0
31.71825,-8.89601E-06,0,0,0,0,0,0,31.71825,-2.80308E-05,0,0,0,0,0,0,31.71825,7.88891E-06,0,0,0,0,0,0,31.71825,7.21752E-06,0,0,0,0,0,0
31.71876923,-2.18204E-06,0,0,0,0,0,0,31.71876923,-2.36667E-05,0,0,0,0,0,0,31.71876923,9.73526E-06,0,0,0,0,0,0,31.71876923,-5.87472E-06,0,0,0,0,0,0
31.71928846,2.51774E-06,0,0,0,0,0,0,31.71928846,-1.91348E-05,0,0,0,0,0,0,31.71928846,5.87472E-06,0,0,0,0,0,0,31.71928846,-8.89601E-06,0,0,0,0,0,0
31.71980769,3.86053E-06,0,0,0,0,0,0,31.71980769,-2.08133E-05,0,0,0,0,0,0,31.71980769,1.67849E-06,0,0,0,0,0,0,31.71980769,-3.69268E-06,0,0,0,0,0,0
31.72032692,4.36408E-06,0,0,0,0,0,0,31.72032692,-2.92058E-05,0,0,0,0,0,0,31.72032692,5.03548E-07,0,0,0,0,0,0,31.72032692,-3.52483E-06,0,0,0,0,0,0
31.72084615,2.68559E-06,0,0,0,0,0,0,31.72084615,-3.70947E-05,0,0,0,0,0,0,31.72084615,2.18204E-06,0,0,0,0,0,0,31.72084615,-1.02388E-05,0,0,0,0,0,0
31.72136538,2.85344E-06,0,0,0,0,0,0,31.72136538,-4.24659E-05,0,0,0,0,0,0,31.72136538,3.02129E-06,0,0,0,0,0,0,31.72136538,-1.37636E-05,0,0,0,0,0,0
31.72188462,5.03548E-07,0,0,0,0,0,0,31.72188462,-4.38087E-05,0,0,0,0,0,0,31.72188462,2.18204E-06,0,0,0,0,0,0,31.72188462,-1.32601E-05,0,0,0,0,0,0
31.72240385,3.35698E-07,0,0,0,0,0,0,31.72240385,-3.79339E-05,0,0,0,0,0,0,31.72240385,5.03548E-07,0,0,0,0,0,0,31.72240385,-1.29244E-05,0,0,0,0,0,0
31.72292308,1.84634E-06,0,0,0,0,0,0,31.72292308,-2.85344E-05,0,0,0,0,0,0,31.72292308,-1.84634E-06,0,0,0,0,0,0,31.72292308,-1.67849E-05,0,0,0,0,0,0
31.72344231,-5.03548E-07,0,0,0,0,0,0,31.72344231,-2.6688E-05,0,0,0,0,0,0,31.72344231,-1.84634E-06,0,0,0,0,0,0,31.72344231,-1.81277E-05,0,0,0,0,0,0
31.72396154,-1.84634E-06,0,0,0,0,0,0,31.72396154,-2.68559E-05,0,0,0,0,0,0,31.72396154,1.17494E-06,0,0,0,0,0,0,31.72396154,-1.561E-05,0,0,0,0,0,0
31.72448077,-2.68559E-06,0,0,0,0,0,0,31.72448077,-2.76951E-05,0,0,0,0,0,0,31.72448077,5.53903E-06,0,0,0,0,0,0,31.72448077,-1.02388E-05,0,0,0,0,0,0
31.725,-2.34989E-06,0,0,0,0,0,0,31.725,-2.63523E-05,0,0,0,0,0,0,31.725,7.21752E-06,0,0,0,0,0,0,31.725,-4.53193E-06,0,0,0,0,0,0
31.72551923,-2.51774E-06,0,0,0,0,0,0,31.72551923,-2.56809E-05,0,0,0,0,0,0,31.72551923,8.39246E-06,0,0,0,0,0,0,31.72551923,-2.34989E-06,0,0,0,0,0,0
31.72603846,-3.52483E-06,0,0,0,0,0,0,31.72603846,-3.03807E-05,0,0,0,0,0,0,31.72603846,8.89601E-06,0,0,0,0,0,0,31.72603846,-4.86763E-06,0,0,0,0,0,0
31.72655769,-6.21042E-06,0,0,0,0,0,0,31.72655769,-3.52483E-05,0,0,0,0,0,0,31.72655769,9.73526E-06,0,0,0,0,0,0,31.72655769,-7.55322E-06,0,0,0,0,0,0
31.72707692,-6.04257E-06,0,0,0,0,0,0,31.72707692,-3.70947E-05,0,0,0,0,0,0,31.72707692,1.02388E-05,0,0,0,0,0,0,31.72707692,-1.09102E-05,0,0,0,0,0,0
31.72759615,-4.53193E-06,0,0,0,0,0,0,31.72759615,-3.70947E-05,0,0,0,0,0,0,31.72759615,9.56741E-06,0,0,0,0,0,0,31.72759615,-1.57778E-05,0,0,0,0,0,0
31.72811538,-9.56741E-06,0,0,0,0,0,0,31.72811538,-3.77661E-05,0,0,0,0,0,0,31.72811538,3.69268E-06,0,0,0,0,0,0,31.72811538,-1.49386E-05,0,0,0,0,0,0
31.72863462,-1.35958E-05,0,0,0,0,0,0,31.72863462,-3.50805E-05,0,0,0,0,0,0,31.72863462,-3.52483E-06,0,0,0,0,0,0,31.72863462,-1.49386E-05,0,0,0,0,0,0
31.72915385,-1.32601E-05,0,0,0,0,0,0,31.72915385,-2.83665E-05,0,0,0,0,0,0,31.72915385,-1.04067E-05,0,0,0,0,0,0,31.72915385,-2.56809E-05,0,0,0,0,0,0
31.72967308,-1.561E-05,0,0,0,0,0,0,31.72967308,-2.4506E-05,0,0,0,0,0,0,31.72967308,-1.64492E-05,0,0,0,0,0,0,31.72967308,-4.17945E-05,0,0,0,0,0,0
31.73019231,-1.49386E-05,0,0,0,0,0,0,31.73019231,-2.4506E-05,0,0,0,0,0,0,31.73019231,-1.39315E-05,0,0,0,0,0,0,31.73019231,-4.7837E-05,0,0,0,0,0,0
31.73071154,-1.76242E-05,0,0,0,0,0,0,31.73071154,-2.4506E-05,0,0,0,0,0,0,31.73071154,-6.54612E-06,0,0,0,0,0,0,31.73071154,-4.11231E-05,0,0,0,0,0,0
31.73123077,-2.43381E-05,0,0,0,0,0,0,31.73123077,-2.50095E-05,0,0,0,0,0,0,31.73123077,-1.67849E-07,0,0,0,0,0,0,31.73123077,-2.38346E-05,0,0,0,0,0,0
31.73175,-2.6688E-05,0,0,0,0,0,0,31.73175,-2.60166E-05,0,0,0,0,0,0,31.73175,4.19623E-06,0,0,0,0,0,0,31.73175,-3.52483E-06,0,0,0,0,0,0
31.73226923,-2.76951E-05,0,0,0,0,0,0,31.73226923,-2.61845E-05,0,0,0,0,0,0,31.73226923,3.18914E-06,0,0,0,0,0,0,31.73226923,2.18204E-06,0,0,0,0,0,0
31.73278846,-2.80308E-05,0,0,0,0,0,0,31.73278846,-2.56809E-05,0,0,0,0,0,0,31.73278846,4.19623E-06,0,0,0,0,0,0,31.73278846,-5.53903E-06,0,0,0,0,0,0
31.73330769,-2.60166E-05,0,0,0,0,0,0,31.73330769,-2.63523E-05,0,0,0,0,0,0,31.73330769,2.34989E-06,0,0,0,0,0,0,31.73330769,-1.24208E-05,0,0,0,0,0,0
31.73382692,-2.23239E-05,0,0,0,0,0,0,31.73382692,-3.44091E-05,0,0,0,0,0,0,31.73382692,-1.02388E-05,0,0,0,0,0,0,31.73382692,-7.04967E-06,0,0,0,0,0,0
31.73434615,-2.19883E-05,0,0,0,0,0,0,31.73434615,-4.49836E-05,0,0,0,0,0,0,31.73434615,-2.16526E-05,0,0,0,0,0,0,31.73434615,3.52483E-06,0,0,0,0,0,0
31.73486538,-1.8967E-05,0,0,0,0,0,0,31.73486538,-5.18654E-05,0,0,0,0,0,0,31.73486538,-2.09812E-05,0,0,0,0,0,0,31.73486538,-1.34279E-06,0,0,0,0,0,0
31.73538462,-1.69528E-05,0,0,0,0,0,0,31.73538462,-5.47189E-05,0,0,0,0,0,0,31.73538462,-1.46029E-05,0,0,0,0,0,0,31.73538462,-2.08133E-05,0,0,0,0,0,0
31.73590385,-1.46029E-05,0,0,0,0,0,0,31.73590385,-4.95155E-05,0,0,0,0,0,0,31.73590385,-1.27565E-05,0,0,0,0,0,0,31.73590385,-2.50095E-05,0,0,0,0,0,0
31.73642308,-7.88891E-06,0,0,0,0,0,0,31.73642308,-4.17945E-05,0,0,0,0,0,0,31.73642308,-1.52743E-05,0,0,0,0,0,0,31.73642308,-3.52483E-06,0,0,0,0,0,0
31.73694231,-6.88182E-06,0,0,0,0,0,0,31.73694231,-3.74304E-05,0,0,0,0,0,0,31.73694231,-1.2253E-05,0,0,0,0,0,0,31.73694231,1.46029E-05,0,0,0,0,0,0
31.73746154,-1.05745E-05,0,0,0,0,0,0,31.73746154,-3.07164E-05,0,0,0,0,0,0,31.73746154,-6.21042E-06,0,0,0,0,0,0,31.73746154,1.7792E-05,0,0,0,0,0,0
31.73798077,-1.09102E-05,0,0,0,0,0,0,31.73798077,-2.09812E-05,0,0,0,0,0,0,31.73798077,-3.86053E-06,0,0,0,0,0,0,31.73798077,2.19883E-05,0,0,0,0,0,0
31.7385,-9.73526E-06,0,0,0,0,0,0,31.7385,-1.32601E-05,0,0,0,0,0,0,31.7385,-7.21752E-06,0,0,0,0,0,0,31.7385,3.44091E-05,0,0,0,0,0,0
31.73901923,-6.21042E-06,0,0,0,0,0,0,31.73901923,-1.2253E-05,0,0,0,0,0,0,31.73901923,-9.56741E-06,0,0,0,0,0,0,31.73901923,4.0116E-05,0,0,0,0,0,0
